Consumer_number,Consumer_type
ZACP52889206266725,industrial
YZFP40606159866526,industrial
RUOS59290074761880,industrial
FQTP76220352089542,industrial
RAKX51254073813708,low income families
COWH94393019622935,industrial
MEEP39447833313343,industrial
STQF83788566178063,industrial
YRRR18034234217491,low income families
NGXL37418609394497,industrial
FDLK36378923436792,industrial
FQHN32673593042325,industrial
USCV77286769892123,industrial
BRHB63237066191567,industrial
BPDC25557573931393,low income families
APZE11768434875655,low income families
UAYP46617844930357,low income families
ZWAF82502428931885,industrial
IMBX02784904646581,industrial
KWHO17423192577736,low income families
JVPK84395202150482,industrial
ZPXU23818420860126,industrial
KVAN73479116099584,low income families
FVIF75138037361481,low income families
YCEP63387357649644,low income families
KCWE07038330915205,low income families
SGZH61172618141628,low income families
OIPQ36957733326615,industrial
PDDJ07885514620742,industrial
MHTQ56769105256920,industrial
RRTB85583422636622,low income families
YELA49712576978724,industrial
KIVC82184180643031,industrial
MBUV59347024932724,industrial
PANP21106415508656,industrial
TXMI93311189188143,industrial
ITPJ16307087915606,low income families
CIRK82309217383949,low income families
QUCE33702544874326,industrial
WFZV77088054772780,low income families
NLZT35421722867668,low income families
BXGB89559071681570,industrial
DJPH52747873678053,low income families
KBVR83023619560693,low income families
CSKC19500104342907,industrial
FIPV92748687797450,industrial
GISB05062343018672,low income families
SVBP81700542428379,industrial
BTRA97125362656993,low income families
NPQZ40288669056008,low income families
YUQP73553481477591,low income families
VQDL48937598556961,industrial
TLLE62817198274366,low income families
TVPC34060825001887,low income families
QSFE66060132889305,industrial
VZFZ93563246854138,industrial
DKCY25913019460431,industrial
IMAL39807907847336,industrial
EQKL85694875580467,industrial
TRWL67442270835282,low income families
TQSE59784502052490,low income families
IVXM36178913942788,low income families
WJRS83950994486167,industrial
IHZO02034234995964,industrial
JUGV58574305141320,industrial
MUKI36490339039618,industrial
PUEF37940548587655,low income families
JYBT89780750132404,low income families
NYRR58688177084605,low income families
QVSK49209769731009,low income families
KDWM72343625346724,industrial
BRMB53233961596348,low income families
PWPE26250921629505,industrial
RZON01584888357610,industrial
GGQC71175062678571,industrial
HNRD13603113885779,low income families
CDUH34623988572920,low income families
FCDD43252829144359,industrial
CUUK70735165026551,industrial
UWKE06377259555130,low income families
RACE57654281207852,industrial
AHRA93701497494813,low income families
IIHP65319956540409,industrial
KACC90728987099547,industrial
ENRN35247370059665,industrial
DWZT19944471696987,low income families
VBII65124445079697,low income families
RAKX51254073813708,low income families
PJBG81551254030092,industrial
GULO96019888918857,industrial
FOGL66608699450492,low income families
KCTG02392451158535,industrial
NGXL37418609394497,industrial
USCV77286769892123,industrial
BRHB63237066191567,industrial
UAYP46617844930357,low income families
ZWAF82502428931885,industrial
YEGF27791701313426,construction
SMZK19207927441166,industrial
NZLM45327451935366,industrial
JVPK84395202150482,industrial
NHFT84916099108261,industrial
VRSG89618646640143,industrial
SNGS60110784798477,industrial
DGEK83201214363039,industrial
PBSW73561076867824,low income families
KVAN73479116099584,low income families
FVIF75138037361481,industrial
OIPQ36957733326615,industrial
KNTA13295301205579,low income families
EACA76547460527145,low income families
UZBW04205157504459,industrial
WTMD49674567154197,low income families
MBUV59347024932724,industrial
AZBY61891155526602,low income families
CXTB22404757815933,low income families
GFFG01798583116046,low income families
TXMI93311189188143,industrial
ITPJ16307087915606,low income families
CIRK82309217383949,low income families
KQAF05774103443738,low income families
QUCE33702544874326,industrial
WFZV77088054772780,low income families
ZXWX55942012223566,low income families
UPUN42310315523780,low income families
AGZD07213467721118,low income families
QZDH51875901969331,low income families
FIPV92748687797450,low income families
SVBP81700542428379,industrial
PDEK32941045104177,low income families
OPRG06975490466843,low income families
ZSSY72106573006963,low income families
WEAB79837930668454,industrial
HLKK30611335754098,industrial
RHOK86010593526975,industrial
GRXC33020746550125,low income families
LHEI47595523159786,low income families
KOVO60968890213540,low income families
HSSV92876412514992,low income families
XIMX65419649946240,low income families
TQSE59784502052490,low income families
IVXM36178913942788,low income families
GFUL02502122553375,low income families
FHGT18236683233786,low income families
LRXD56118044550086,low income families
PJJC99484296189857,low income families
DWLO25953900969722,low income families
YKDS99372558505702,low income families
JYBT89780750132404,low income families
PGSE15093993403333,industrial
NYRR58688177084605,low income families
QVSK49209769731009,low income families
KDWM72343625346724,industrial
LANO13263677219830,low income families
HKAT77109558655690,low income families
HNIX48279553082095,low income families
NYCR15027250729265,low income families
GVAH21693204664851,low income families
DDIK48453230548846,low income families
BGTF35225240838848,industrial
EYCL28119180396222,low income families
HDDT94840634914252,low income families
MDMT21624203479893,low income families
ZKFU57599420843736,industrial
TNMV48252619601627,industrial
JEDB74748652800427,industrial
WKRP66567640304049,industrial
TFNU84099184624322,low income families
FMWB30477528904604,industrial
BZVZ46317926323110,low income families
EHCJ02706135202063,low income families
YQPA52153664600964,industrial
YZFP40606159866526,industrial
EFMG85400770549608,low income families
RUOS59290074761880,industrial
IRVK20928971168293,industrial
JVYI66208715585159,industrial
JLHV79651458192472,industrial
VBII65124445079697,low income families
PJBG81551254030092,industrial
FOGL66608699450492,low income families
IGUG41408649074873,industrial
NGXL37418609394497,industrial
FQHN32673593042325,industrial
XQWY83246515643622,low income families
KXHE28709548532082,low income families
HDGW89381661531386,low income families
BPDC25557573931393,industrial
IDLV25802308930770,industrial
YEGF27791701313426,industrial
WGUY93961702007063,low income families
ZKPG43880444227846,industrial
SXMX82268442777281,industrial
EGYU92010243816407,industrial
SNGS60110784798477,low income families
FZRQ12179825466791,industrial
FVIF75138037361481,low income families
UQMH00076570081337,industrial
EACA76547460527145,low income families
JFUO85980686170984,low income families
FUKN92112193372842,low income families
KIVC82184180643031,industrial
UJSQ95697899729285,low income families
CXTB22404757815933,low income families
ITPJ16307087915606,low income families
CIRK82309217383949,low income families
NLZT35421722867668,low income families
UPUN42310315523780,low income families
KPOA19937532089126,low income families
QZDH51875901969331,low income families
BXGB89559071681570,low income families
MHRS74376625050105,low income families
EDOD07461150815386,low income families
HVTL73614800406347,low income families
YCFT83502606152533,industrial
PDEK32941045104177,low income families
NPQZ40288669056008,low income families
OPRG06975490466843,low income families
TJQR89577141722603,low income families
JCCH45150255813989,low income families
VVFJ69549881788613,low income families
JLNG91128726071885,industrial
IMAL39807907847336,low income families
PBHG61502803530598,low income families
UJXJ03775958628081,low income families
GRXC33020746550125,low income families
LHEI47595523159786,low income families
LLIC24181538486678,low income families
EBVU90010372787021,low income families
FFAR48543703647689,low income families
HLOE34772420661917,low income families
LRXD56118044550086,low income families
PJJC99484296189857,low income families
JUGV58574305141320,industrial
AYIZ58510315322113,low income families
NYRR58688177084605,low income families
DNUT84611745346865,industrial
LANO13263677219830,low income families
LDWP74408638280459,low income families
DZFQ84953412069335,low income families
KYIN64721824511108,low income families
BRMB53233961596348,low income families
KDGB81898028808342,industrial
TZUJ69246246430307,industrial
NTFW74717315660097,low income families
DENA59981898513652,low income families
MDMT21624203479893,low income families
CUYT42728945308810,low income families
OEUA01021948001923,low income families
CDUH34623988572920,low income families
ZKFU57599420843736,industrial
JEDB74748652800427,industrial
WKRP66567640304049,industrial
SLHW75879668705171,low income families
OUMQ62822031339542,industrial
FMWB30477528904604,industrial
LYCM06827373499892,industrial
BFVV03219122082061,low income families
EHCJ02706135202063,industrial
NBQN43033153874355,low income families
YZFP40606159866526,industrial
EFMG85400770549608,low income families
WAHQ39931215288634,industrial
ENRN35247370059665,industrial
PVLV93441355167120,industrial
AQOD24312433438779,low income families
JVYI66208715585159,industrial
FQTP76220352089542,industrial
RAKX51254073813708,low income families
ZEBN34207784551846,low income families
COWH94393019622935,low income families
MEEP39447833313343,low income families
FOGL66608699450492,low income families
NGXL37418609394497,industrial
FDLK36378923436792,industrial
BENG66184610421490,industrial
CNTT86559279224757,low income families
WLAL35445528566001,low income families
OKBA54671218645559,industrial
IDLV25802308930770,industrial
UAYP46617844930357,low income families
ZWAF82502428931885,industrial
YEGF27791701313426,industrial
SAWJ78394099744354,low income families
OSPL55832867440264,industrial
ZKPG43880444227846,industrial
SXMX82268442777281,industrial
NHFT84916099108261,industrial
ZPXU23818420860126,low income families
GXZA98143958908536,industrial
KVAN73479116099584,low income families
FVIF75138037361481,industrial
YCEP63387357649644,low income families
RHVS62751041584111,industrial
HBST63872873388066,low income families
KNTA13295301205579,low income families
XLCX82778426117846,industrial
PDDJ07885514620742,industrial
FUKN92112193372842,low income families
MBUV59347024932724,industrial
CXTB22404757815933,low income families
GUOJ42653699971382,low income families
SXEG95083431888101,low income families
ITPJ16307087915606,low income families
QUCE33702544874326,low income families
ZXWX55942012223566,low income families
KPOA19937532089126,low income families
DJPH52747873678053,low income families
